i; TZ; vz; CX; CY; k; R; D_12; D_23; v_f; v_cruis; k_f; p12; p23;px1; py1; pz1; d1; phi1; angle1; v1; vx1; vy1; vz1;px2; py2; pz2; d2; phi2; angle2; v2; vx2; vy2; vz2;px3; py3; pz3; d3; phi3; angle3; v3; vx3; vy3; vz3;
1546;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.072716701673685;2.630049974175497;1.0758978128433228;-0.12505197525024414;0.30052608251571655;0.5893184939841193;1.7846195613736977;3.7754324990065675;0.05921401332259546;-0.03506909127256446;-0.04771224382781694;-0.05;0.7247065901756287;0.3473910093307495;0.1844916194677353;0.41373127151835504;0.5741509558677965;1.7377158063501303;0.04237407964082295;0.04178513329839699;-0.00704025998397794;0.05;0.47029879689216614;-0.4737773835659027;0.30052608251571655;0.47470745796185393;-3.0789843771362935;-1.6339829916221247;0.048296585523094966;-0.048200204219162365;-0.0030496698871629833;-0.05;
1547;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.0723387417207055;2.6231254077035224;1.0757246017456055;-0.12468055635690689;0.2987438142299652;0.5890705035805169;1.7840657982465302;3.773844487151058;0.059212908250564585;-0.03499262642080325;-0.04776698231690883;0.05;0.7177284955978394;0.33729174733161926;0.1862853765487671;0.4014616054036989;0.5732192327876493;1.6862314454267762;0.04235441745970502;0.042072538725013334;-0.004878336149059348;0.05;0.47422322630882263;-0.47032102942466736;0.2987438142299652;0.47102687055093256;-3.0868406666884147;-1.6599091729367206;0.04831856485006502;-0.04812684051372276;-0.0043001082935935995;0.05;
1548;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.074465220743373;2.626738571992705;1.0750409364700317;-0.1243201270699501;0.2977793216705322;0.5883260767729233;1.7837129984733577;3.770381316776152;0.0592191253115486;-0.03483064837172024;-0.047892909043724605;0.05;0.7167717814445496;0.3345060646533966;0.18505772948265076;0.39860295096818577;0.5749929120371444;1.6765690618498792;0.042358882072127145;0.04212215004192239;-0.0044720650986039764;0.05;0.4714393615722656;-0.474339097738266;0.2977793216705322;0.4751981583619112;-3.081453823149737;-1.634036823376095;0.04830709607215097;-0.04821052951856771;-0.003052928833650675;0.05;
1549;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.063756493959484;2.620851132393522;1.0724135637283325;-0.13100571930408478;0.29137033224105835;0.5872135782068995;1.7957869525764678;3.7777910566369406;0.05918780949354204;-0.03516595691147199;-0.047608321406497005;0.05;0.7150911092758179;0.3309217691421509;0.18349309265613556;0.39468139376169337;0.5763581393563653;1.6624594594053408;0.042373362819199595;0.04219547417623757;-0.0038786383757698864;0.05;0.4736981987953186;-0.4724249243736267;0.29137033224105835;0.47315652158248594;-3.0859760354296992;-1.648599756805349;0.048325783998357234;-0.04817959075208575;-0.003756119542481718;0.05;
1550;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.0901919151245725;2.629802832384077;1.072367548942566;-0.11431048065423965;0.29953885078430176;0.5836707094500493;1.7679179938177882;3.73494192106195;0.059265082028983354;-0.03313753366210225;-0.04913505684025577;0.05;0.7115200757980347;0.3264508843421936;0.18702057003974915;0.38898704651107163;0.574924601762774;1.6389975385020692;0.04232086578944299;0.04222247818577416;-0.002884097262553907;0.05;0.46996381878852844;-0.47511470317840576;0.29953885078430176;0.4760631821072419;-3.078457873032735;-1.626779034625689;0.04829736995016192;-0.048221706200518764;-0.0027024054495307682;0.05;
1551;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.075453320343558;2.621669674789752;1.0730810165405273;-0.12443124502897263;0.2938488721847534;0.5864341278085582;1.7846044245433135;3.7633292831984;0.059222013913697726;-0.0344937251470446;-0.04813969108204112;0.05;0.7118118405342102;0.32551005482673645;0.1874377578496933;0.3883568611262001;0.5768724377072857;1.638539808317245;0.042340694438709206;0.042243577068989735;-0.0028661126929109006;0.05;0.4730672836303711;-0.47241175174713135;0.2938488721847534;0.4731788608970609;-3.084643194682549;-1.6471571944006371;0.048323185709502135;-0.04818236833927338;-0.003686415377248913;0.05;
1552;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.096200428793328;2.6263729300108607;1.0707929134368896;-0.11196534335613251;0.2981127202510834;0.5816706870237053;1.764494514483063;3.7229776486068014;0.05928262969386426;-0.032556947651604745;-0.049542661848456473;0.05;0.7111481428146362;0.32403823733329773;0.18680508434772491;0.386761318474509;0.5775096360968043;1.6331152561873807;0.04229254345940978;0.04221044533836937;-0.002633920386533385;0.05;0.4702884554862976;-0.47637099027633667;0.2981127202510834;0.4772966543505699;-3.079302741071922;-1.6215392840770373;0.048308256660000846;-0.04824607680158308;-0.002450251983830158;0.05;
1553;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.080399047084617;2.6202054775446992;1.0720975399017334;-0.12283089756965637;0.2928538918495178;0.5851350481379345;1.7822883234937787;3.7555270936199907;0.05923646986065444;-0.034125411974398806;-0.04841916582439003;0.05;0.7116740345954895;0.32343459129333496;0.18821677565574646;0.38654344098305315;0.5795020633988093;1.634283134602658;0.042321452607024926;0.042236191360988266;-0.002685049363910633;0.05;0.4723866879940033;-0.4746153652667999;0.2928538918495178;0.47541796342510917;-3.083477766236078;-1.634978241416497;0.04832783350819679;-0.04822832881164809;-0.0030996437910739798;0.05;
1554;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.099868905016455;2.6263555713429323;1.0693516731262207;-0.11145557463169098;0.29921919107437134;0.5801583170205417;1.764110460091612;3.716095378626053;0.059293340503066554;-0.032221033771822;-0.049774543801904395;0.05;0.7114462852478027;0.32217738032341003;0.18779152631759644;0.38536709244193434;0.5807940579284806;1.6311365975367669;0.042281486565412855;0.042204537564192166;-0.002549728451008201;0.05;0.4686603844165802;-0.47736653685569763;0.29921919107437134;0.4783941701301539;-3.0760356779081737;-1.6128511746878047;0.048308311758433274;-0.048265598766993184;-0.002030999904876577;0.05;
1555;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.082836115869042;2.619106359767259;1.0703692436218262;-0.12240868806838989;0.2939283549785614;0.5833566327593769;1.7822026123933414;3.7478893186092295;0.05924359176821591;-0.03375866377980731;-0.048684245761857564;0.05;0.7111899256706238;0.32104483246803284;0.19190436601638794;0.38427980581757204;0.5818534210827973;1.6281134539938593;0.04231083984243838;0.042241357959443636;-0.002423808143112525;0.05;0.47178974747657776;-0.4746246635913849;0.2939283549785614;0.4754622904465406;-3.08222552632953;-1.633507658940609;0.04833132248269657;-0.048236317058437485;-0.0030289353846367243;0.05;
1556;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.103559843753232;2.6219204467465134;1.0677669048309326;-0.11098878085613251;0.2985157072544098;0.5785134118559637;1.763844873805617;3.7087234928793253;0.0593041147099266;-0.03185901738584618;-0.05001980640442827;0.05;0.7127272486686707;0.3217213749885559;0.19344894587993622;0.3856909714404389;0.5842194103792627;1.6357817504620642;0.04225711643579145;0.04216791970705573;-0.0027441641800986616;0.05;0.46907511353492737;-0.47843942046165466;0.2985157072544098;0.4794378245972689;-3.0770454500538102;-1.6087000407997447;0.04832238969170124;-0.048287681663274726;-0.0018311594968422856;0.05;
1557;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.112486120744038;2.590384271074072;1.0688923597335815;-0.12209635227918625;0.29361405968666077;0.5818470900529845;1.782210380519799;3.7414492385569664;0.05933016230093077;-0.03349330659767409;-0.04897209993260436;0.05;0.7679262757301331;0.3821128010749817;0.14041534066200256;0.46668477795187174;0.6115111940842514;2.0172469537132285;0.042135907476207615;0.038005968393016655;-0.018192885020044184;0.05;0.4712255895137787;-0.47658678889274597;0.29361405968666077;0.4774546408256269;-3.081289842021263;-1.6227464333667911;0.048422510163480814;-0.048357183193743096;-0.0025144232140141463;0.05;
1558;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.13208624379503;2.592182517746717;1.066131353378296;-0.11079220473766327;0.2984200417995453;0.576870541723681;1.764054381503762;3.701795695982755;0.05938731187419083;-0.03155593607123406;-0.0503097973590691;0.05;0.7690964341163635;0.38260504603385925;0.1381586343050003;0.4677601010183681;0.6129553181192056;2.0239270477592557;0.04208265377339462;0.03783571174550791;-0.018423047123704548;0.05;0.4694864749908447;-0.47953978180885315;0.2984200417995453;0.4805096019287927;-3.078047471313664;-1.6043963839368611;0.048416800264184774;-0.04838947242696957;-0.001626501171691742;0.05;
1559;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.117957902998611;2.584530083781219;1.0670239925384521;-0.12234116345643997;0.29539379477500916;0.5800720372420326;1.7832989070451104;3.734912077735345;0.05934612304367731;-0.03318137863775391;-0.049203235991276996;0.05;0.7921721339225769;0.410930335521698;0.14198850095272064;0.504210567613222;0.6180715028641346;2.2099175581917625;0.04210202100638535;0.033791934403253114;-0.02511344942671857;0.05;0.47089678049087524;-0.47644010186195374;0.29539379477500916;0.4773281555157051;-3.080583720534233;-1.6226647587763638;0.04844109942746525;-0.04837595266086337;-0.002511437416198249;0.05;
1560;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.118419028631961;2.5847820406880393;1.0661801099777222;-0.12218527495861053;0.29547983407974243;0.5792142594507639;1.7833431025058584;3.731254412278735;0.05934746788859657;-0.03300193594510847;-0.04932539070968378;0.05;0.7920500636100769;0.410319447517395;0.13652902841567993;0.5036420243244504;0.6185768239582335;2.207581259898562;0.04210139536052186;0.03385001160931585;-0.02503406090413926;0.05;0.47051289677619934;-0.4767913520336151;0.29547983407974243;0.47770229498148087;-3.0798264425333137;-1.6200601328244901;0.0484402993467624;-0.04838153080552032;-0.002385388378951738;0.05;
1561;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.103801513050617;2.5871622931810747;1.0635532140731812;-0.12928910553455353;0.2901482880115509;0.5781936508663319;1.7963116398505097;3.7398041905218253;0.059304820089436626;-0.033398427998814526;-0.049006190354366944;0.05;0.8052928447723389;0.4304256737232208;0.13726145029067993;0.5277025503721542;0.6169278457215402;2.3253611586630765;0.04215225777582107;0.03071085738078751;-0.02887310295995561;0.05;0.47014179825782776;-0.477128267288208;0.2901482880115509;0.47806160236597534;-3.0790951682769716;-1.6175540286336605;0.048432741032312765;-0.04837980684599629;-0.002263778577326557;0.05;
1562;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.107088505553279;2.5835292791688618;1.0626239776611328;-0.1295994371175766;0.2898462414741516;0.5773575619496358;1.7971954232896308;3.737056678607767;0.05931441316298624;-0.03326903770461513;-0.04910570984191484;0.05;0.8065779209136963;0.4284394383430481;0.13028255105018616;0.5268304982814407;0.6210986216633235;2.325251243855269;0.04213154609005934;0.030698939311094596;-0.02885554194799545;0.05;0.46986448764801025;-0.47744062542915344;0.2898462414741516;0.4783907397879877;-3.078557406347401;-1.6153898569502934;0.04844427746838561;-0.048396117718327365;-0.0021595854295983563;0.05;
1563;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.097425296095983;2.580923805309371;1.0574774742126465;-0.13561417162418365;0.2914975881576538;0.5737354249127602;1.809425197908706;3.7334373620127206;0.05928620616604943;-0.03307535459539632;-0.04920238977887267;0.05;0.8129950165748596;0.4350435435771942;0.1374097466468811;0.5359372773085473;0.6236651868251029;2.3722506639816023;0.04215267006999707;0.02932404007392979;-0.030281153673078348;0.05;0.4700128436088562;-0.4753844141960144;0.2914975881576538;0.4763292672185016;-3.0785963150451123;-1.625605634159908;0.04845255125928859;-0.04837979228660647;-0.00265432135183374;0.05;
1564;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.091398796744162;2.5858153629524;1.0562833547592163;-0.13632486760616302;0.2914181053638458;0.5727439570261793;1.8111237093183217;3.730764716561256;0.059268607152307244;-0.03293395678518816;-0.049275980804504384;0.05;0.814373254776001;0.44097256660461426;0.13983933627605438;0.5415601054512024;0.6193371988828971;2.3950182178190493;0.04218536198763488;0.028649273946549494;-0.03096488121022508;0.05;0.46972882747650146;-0.4756205379962921;0.2914181053638458;0.47658287846903374;-3.0780327453442897;-1.6237913407842879;0.04843701808722908;-0.048369017011778905;-0.0025657190993560175;0.05;
1565;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.090939390392698;2.579078321144919;1.053452730178833;-0.14019395411014557;0.2887338101863861;0.5709328063016188;1.818885885194995;3.730506013026841;0.059267265321646584;-0.032920462482586364;-0.04928338349422729;0.05;0.8195001482963562;0.4413101077079773;0.13332942128181458;0.544825619741418;0.6266399684081065;2.417920694549082;0.0421665628149795;0.027920202490768563;-0.03159875492015615;0.05;0.4694454073905945;-0.47582685947418213;0.2887338101863861;0.4768068616605573;-3.0774670176265606;-1.6221206999789899;0.04845841179789487;-0.04839460144416304;-0.0024860058396892247;0.05;
1566;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.083358845832825;2.598030423598273;1.0521502494812012;-0.1412200927734375;0.28841519355773926;0.5699236901595608;1.8211924223917144;3.7283236179405894;0.05924511923115612;-0.032800567357689804;-0.049336669260576956;0.05;0.8193687200546265;0.4460624158382416;0.13670842349529266;0.5486055579127673;0.6213659610449536;2.430568182294118;0.0422460560730294;0.02757021338907829;-0.032009570247134404;0.05;0.4622487723827362;-0.484231561422348;0.28841519355773926;0.485700895885663;-3.0637889225363604;-1.5643666695094904;0.04839823235420355;-0.0483972319542617;0.0003111819031777733;0.05;
1567;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.080550986249685;2.577667885522649;1.045268177986145;-0.14612093567848206;0.29480549693107605;0.56450749664454;1.8326244057669758;3.7154237597360407;0.05923691390413184;-0.032156965607163815;-0.049748784224593987;0.05;0.8235057592391968;0.44370588660240173;0.14089667797088623;0.5491182842216716;0.6299900848370752;2.4416115393831634;0.04219345018870977;0.027181157422617886;-0.032271844074889755;0.05;0.46844950318336487;-0.47687020897865295;0.29480549693107605;0.47791278499399936;-3.0755273368198623;-1.614721377957218;0.04846289086238793;-0.04841614598292222;-0.00212805049284285;0.05;
1568;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.073603990297938;2.5821595181321926;1.043645977973938;-0.1474190652370453;0.29506412148475647;0.5632790872761065;1.8355959183656043;3.7128220345854124;0.059216607470189;-0.03201644524351725;-0.04981519682032086;0.05;0.8242470026016235;0.44845685362815857;0.14321225881576538;0.5533982908016657;0.626014601483956;2.457716520196733;0.04222772326186331;0.02667957134772217;-0.032731958153803045;0.05;0.4681819975376129;-0.47717440128326416;0.29506412148475647;0.4782340373925073;-3.075011187563438;-1.6126180440130264;0.048448627175526296;-0.04840626366896593;-0.0020256141793773075;0.05;
1569;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.076043571195909;2.5698381482006765;1.0414278507232666;-0.14957235753536224;0.2943347096443176;0.5617081160865509;1.840329281019036;3.7103992631365936;0.05922373937356934;-0.031899501995004714;-0.049898628015799765;0.05;0.8290315270423889;0.4482668340206146;0.13724881410598755;0.5560619572230342;0.6331875450353579;2.477279816377735;0.04218349911380041;0.026006896932432712;-0.03321278231991144;0.05;0.47077298164367676;-0.47515541315078735;0.2943347096443176;0.4760534478905665;-3.0801596139435525;-1.628528759011542;0.04848775655170925;-0.04840697332918521;-0.0027977613417470774;0.05;
1570;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.07501389778283;2.5753777475414688;1.0399019718170166;-0.15091849863529205;0.29453009366989136;0.5605983699603784;1.843368631249517;3.708364303632773;0.059220729328734206;-0.03179627820186551;-0.049960899458844535;0.05;0.831486701965332;0.4497142434120178;0.13416635990142822;0.5586826776511837;0.6351972218527605;2.491396679617519;0.04220317701371486;0.025547372706643902;-0.03359225949290664;0.05;0.4666745662689209;-0.48233458399772644;0.29453009366989136;0.48348447281544044;-3.072610337785357;-1.5842047103769024;0.04847016369247279;-0.04846580665961292;-0.0006498870733652921;0.05;
1571;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.0727998224773465;2.5677773451241253;1.0380765199661255;-0.15258830785751343;0.29455339908599854;0.5592937806141559;1.847122645348612;3.7061330880741856;0.05921425634653492;-0.03168126238789465;-0.05002625079078506;0.05;0.832673192024231;0.4498717486858368;0.14475981891155243;0.5595141132779794;0.6367371606463726;2.496759956129829;0.04218704211360813;0.0253571434437022;-0.03371589830733947;0.05;0.4697665274143219;-0.4798581302165985;0.29455339908599854;0.4808096172078497;-3.0786708014090887;-1.6035335355579028;0.048494301560934455;-0.04846831760796385;-0.0015872845165223121;0.05;
1572;0.3;0.05;0.5;0.0;5.0;0.5;2.0943951023931953;2.0943951023931953;0.05;0.05;0.1;5.059188831467334;2.571504787008334;1.0318292379379272;-0.1565232276916504;0.3020727336406708;0.5543842161647901;1.8570257746304009;3.6933236185039875;0.059174446582843584;-0.031017004269078878;-0.05039405296816035;-0.05;0.8336774706840515;0.4547472298145294;0.14688828587532043;0.5640351916911697;0.6330292989181486;2.51368817608594;0.04223899449194231;0.024813306853135784;-0.03418234132856405;0.05;0.46989789605140686;-0.4776240587234497;0.3020727336406708;0.4785717063655072;-3.0786512212531036;-1.614589193900598;0.04848246348238448;-0.04843598070895137;-0.002122507498887881;-0.05;
