i; x; y; d; phi; angle; vx; vy; CX; CY; k; R; v 
10008;0.3729880154132843;-0.0013681307900696993;0.15299413270434278;1.5797388202130846;3.6378479193611843;-0.047613587133044546;-0.08793717257408255;0.22;0.0;10.0;0.1;0.1
10009;0.3729880154132843;-0.0013681307900696993;0.15299413270434278;1.5797388202130846;3.6378479193611843;-0.047613587133044546;-0.08793717257408255;0.22;0.0;10.0;0.1;0.1
10010;0.3729880154132843;-0.0013681307900696993;0.15299413270434278;1.5797388202130846;3.6378479193611843;-0.047613587133044546;-0.08793717257408255;0.22;0.0;10.0;0.1;0.1
10011;0.3725278377532959;-0.0018111233366653323;0.15253859005981527;1.582669819869452;3.6372156190254428;-0.047557974914962636;-0.08796726108040301;0.22;0.0;10.0;0.1;0.1
10012;0.3725278377532959;-0.0018111233366653323;0.15253859005981527;1.582669819869452;3.6372156190254428;-0.047557974914962636;-0.08796726108040301;0.22;0.0;10.0;0.1;0.1
10013;0.3725278377532959;-0.0018111233366653323;0.15253859005981527;1.582669819869452;3.6372156190254428;-0.047557974914962636;-0.08796726108040301;0.22;0.0;10.0;0.1;0.1
10014;0.3725278377532959;-0.0018111233366653323;0.15253859005981527;1.582669819869452;3.6372156190254428;-0.047557974914962636;-0.08796726108040301;0.22;0.0;10.0;0.1;0.1
10015;0.3718222379684448;-0.0023356848396360874;0.15184020338967277;1.5861794526710769;3.6352364039998624;-0.04738377575453417;-0.0880612161808138;0.22;0.0;10.0;0.1;0.1
10016;0.3718222379684448;-0.0023356848396360874;0.15184020338967277;1.5861794526710769;3.6352364039998624;-0.04738377575453417;-0.0880612161808138;0.22;0.0;10.0;0.1;0.1
10017;0.3718222379684448;-0.0023356848396360874;0.15184020338967277;1.5861794526710769;3.6352364039998624;-0.04738377575453417;-0.0880612161808138;0.22;0.0;10.0;0.1;0.1
10018;0.3713613748550415;-0.002772281877696514;0.15184020338967277;1.5861794526710769;3.6352364039998624;-0.04738377575453417;-0.0880612161808138;0.22;0.0;10.0;0.1;0.1
10019;0.3713613748550415;-0.002772281877696514;0.1513867607976926;1.5891099285535206;3.6345863032077723;-0.04732651707924826;-0.0880920018000932;0.22;0.0;10.0;0.1;0.1
10020;0.3713613748550415;-0.002772281877696514;0.1513867607976926;1.5891099285535206;3.6345863032077723;-0.04732651707924826;-0.0880920018000932;0.22;0.0;10.0;0.1;0.1
10021;0.3713613748550415;-0.002772281877696514;0.1513867607976926;1.5891099285535206;3.6345863032077723;-0.04732651707924826;-0.0880920018000932;0.22;0.0;10.0;0.1;0.1
10022;0.37061530351638794;-0.0033812206238508224;0.1513867607976926;1.5891099285535206;3.6345863032077723;-0.04732651707924826;-0.0880920018000932;0.22;0.0;10.0;0.1;0.1
10023;0.37061530351638794;-0.0033812206238508224;0.1506532518940126;1.5932419395577795;3.6328982232731066;-0.047177743378097284;-0.08817176719194415;0.22;0.0;10.0;0.1;0.1
10024;0.37061530351638794;-0.0033812206238508224;0.1506532518940126;1.5932419395577795;3.6328982232731066;-0.047177743378097284;-0.08817176719194415;0.22;0.0;10.0;0.1;0.1
10025;0.37017011642456055;-0.003697318024933338;0.1506532518940126;1.5932419395577795;3.6328982232731066;-0.047177743378097284;-0.08817176719194415;0.22;0.0;10.0;0.1;0.1
10026;0.37017011642456055;-0.003697318024933338;0.1502156251111833;1.5954122177318593;3.6315796661785638;-0.04706144289117914;-0.08823389707476535;0.22;0.0;10.0;0.1;0.1
10027;0.37017011642456055;-0.003697318024933338;0.1502156251111833;1.5954122177318593;3.6315796661785638;-0.04706144289117914;-0.08823389707476535;0.22;0.0;10.0;0.1;0.1
10028;0.37017011642456055;-0.003697318024933338;0.1502156251111833;1.5954122177318593;3.6315796661785638;-0.04706144289117914;-0.08823389707476535;0.22;0.0;10.0;0.1;0.1
10029;0.36928850412368774;-0.004383970983326435;0.1493528595811643;1.6001536540117278;3.629407076987291;-0.04686963596255093;-0.08833593393822219;0.22;0.0;10.0;0.1;0.1
10030;0.36928850412368774;-0.004383970983326435;0.1493528595811643;1.6001536540117278;3.629407076987291;-0.04686963596255093;-0.08833593393822219;0.22;0.0;10.0;0.1;0.1
10031;0.36928850412368774;-0.004383970983326435;0.1493528595811643;1.6001536540117278;3.629407076987291;-0.04686963596255093;-0.08833593393822219;0.22;0.0;10.0;0.1;0.1
10032;0.3688400387763977;-0.004912468139082193;0.1493528595811643;1.6001536540117278;3.629407076987291;-0.04686963596255093;-0.08833593393822219;0.22;0.0;10.0;0.1;0.1
10033;0.3688400387763977;-0.004912468139082193;0.1489210847602752;1.6037893680231623;3.62956478772062;-0.046883566904527274;-0.0883285409950188;0.22;0.0;10.0;0.1;0.1
10034;0.3688400387763977;-0.004912468139082193;0.1489210847602752;1.6037893680231623;3.62956478772062;-0.046883566904527274;-0.0883285409950188;0.22;0.0;10.0;0.1;0.1
10035;0.3688400387763977;-0.004912468139082193;0.1489210847602752;1.6037893680231623;3.62956478772062;-0.046883566904527274;-0.0883285409950188;0.22;0.0;10.0;0.1;0.1
10036;0.36812904477119446;-0.005495780613273382;0.1482309600231199;1.6078806207140384;3.628072344005596;-0.04675168936365657;-0.08839841368284933;0.22;0.0;10.0;0.1;0.1
10037;0.36812904477119446;-0.005495780613273382;0.1482309600231199;1.6078806207140384;3.628072344005596;-0.04675168936365657;-0.08839841368284933;0.22;0.0;10.0;0.1;0.1
10038;0.36812904477119446;-0.005495780613273382;0.1482309600231199;1.6078806207140384;3.628072344005596;-0.04675168936365657;-0.08839841368284933;0.22;0.0;10.0;0.1;0.1
10039;0.36753448843955994;-0.006077227182686329;0.1482309600231199;1.6078806207140384;3.628072344005596;-0.04675168936365657;-0.08839841368284933;0.22;0.0;10.0;0.1;0.1
10040;0.36753448843955994;-0.006077227182686329;0.14765960168357703;1.6119649614396456;3.627511025435435;-0.04670206232986252;-0.08842464234667641;0.22;0.0;10.0;0.1;0.1
